area,area_num_1,area_numbe,comarea,comarea_id,community,perimeter,shape_area,shape_len,coeff,bias,condo_coeff,condo_bias,sf_coeff,sf_bias,mf_coeff,mf_bias
0.0,30,30,0.0,0.0,SOUTH LAWNDALE,0.0,127998297.867,49904.0452102,-74124.8733614623,295726.3023075311,0.0,0.0,21284.40012212072,182939.61381906926,-99446.35930736769,334948.9157077636
0.0,31,31,0.0,0.0,LOWER WEST SIDE,0.0,81550723.6377,43229.3727036,28820.56971060504,455255.25157091557,-31997.95315258667,458860.84805731784,-169121.4107333556,531018.6786903138,57990.3806687791,441259.3298070337
0.0,33,33,0.0,0.0,NEAR SOUTH SIDE,0.0,49769639.4541,45053.1651038,81970.98326037303,396093.0500666991,-7885.362498443281,409497.0468097649,707946.2732722169,1917356.7448301183,0.0,0.0
0.0,34,34,0.0,0.0,ARMOUR SQUARE,0.0,27766196.0954,31948.5988398,-122367.67778418583,524698.0152980153,-42002.62790728659,301403.1158612148,-69120000.00100584,681999.9999999998,-325460.83508023206,695177.9903632408
0.0,10,10,0.0,0.0,NORWOOD PARK,0.0,121959105.47,80368.3743778,103929.36268847478,352469.8472214801,-6474.437625295404,176887.05477029877,108864.84036508498,383437.20739611087,214766.5935640111,486729.86251543794
0.0,8,8,0.0,0.0,NEAR NORTH SIDE,0.0,76675895.9728,57293.1649516,-146674.02385839037,511197.325653217,-143552.75857630855,503676.10680033715,-1426724.0334495308,3054537.8001317917,-206145.41029779083,1780131.709937594
0.0,32,32,0.0,0.0,LOOP,0.0,46335565.4586,39428.6729962,250838.636323,337791.8453267572,245529.32580890536,360406.95070111915,0.0,0.0,0.0,0.0
0.0,43,43,0.0,0.0,SOUTH SHORE,0.0,81812716.3958,44249.6461173,105246.49068985664,167347.08905666886,36378.7463989767,82579.34304048994,-32518.70931808565,217814.00488287973,79425.89471757236,298524.4278227525
0.0,44,44,0.0,0.0,CHATHAM,0.0,82320670.3112,42006.9450094,-46707.794464211045,229600.29108480696,6114.493934907865,63639.77938204585,-80367.21869757031,218969.08783205462,-66439.9543431599,304715.3551543058
0.0,45,45,0.0,0.0,AVALON PARK,0.0,34852737.7366,27630.822534,-67404.92548431776,238223.65584585737,0.0,0.0,-69492.85145690064,232228.6688860362,255633.00552759264,199470.83046595653
0.0,46,46,0.0,0.0,SOUTH CHICAGO,0.0,93272185.0092,52435.9794313,-2965.1290227333616,182584.6872440423,57004.032914061965,40427.87277339474,-33667.50264197942,185920.30407520157,82116.40642194604,195486.79096825048
0.0,47,47,0.0,0.0,BURNSIDE,0.0,16995983.2737,18137.9442529,135111.87716223666,128905.03737547802,0.0,0.0,54951.231146955055,141073.64807670144,0.0,0.0
0.0,59,59,0.0,0.0,MCKINLEY PARK,0.0,39431799.6479,26014.0968371,6180.197468805597,328173.1695746943,-358459.8741145617,309086.2018095818,-106296.92940755535,359380.6683114755,104224.52121155028,342453.5872428523
0.0,6,6,0.0,0.0,LAKE VIEW,0.0,87214799.2728,51973.0968677,-46991.31728141984,498530.2744216236,-33758.78099794803,425854.0999556535,655948.2659692107,1370475.3569405659,23978.545115137622,995410.2623890594
0.0,48,48,0.0,0.0,CALUMET HEIGHTS,0.0,48826241.5643,32925.3658706,14585.542005625117,224889.54052138323,0.0,0.0,-24589.121246896626,243908.6105084572,-53106.030453744206,301289.1854166363
0.0,49,49,0.0,0.0,ROSELAND,0.0,134313706.73,56632.7954292,-16874.564304932082,173338.45400645476,-258127.65957440314,127399.99999999997,-7993.1873412931145,162215.5487218461,42020.10389291208,227063.9821727399
0.0,5,5,0.0,0.0,NORTH CENTER,0.0,57054167.85,31391.6697542,132631.65982967717,712217.196964441,-38025.83160619385,545263.4714156279,56567.14136174999,1380802.8813895185,-62271.25305423802,810204.1623764356
0.0,50,50,0.0,0.0,PULLMAN,0.0,59001555.602,35572.0695077,89147.39111333725,118573.25282108161,0.0,0.0,110752.46335884318,117491.22978112257,313965.33897891577,123447.8238392689
0.0,51,51,0.0,0.0,SOUTH DEERING,0.0,303797059.66,80389.8718002,40688.596509368894,98155.52319542256,77246.4554117565,117509.23917255299,94843.79247290961,93686.93186077915,-29727.765726685862,181134.42998312897
0.0,52,52,0.0,0.0,EAST SIDE,0.0,83241728.0493,52274.1928493,86132.6775725485,159981.80906793752,0.0,0.0,49902.489665550376,177087.24303996196,180127.73429432983,159577.33943633336
0.0,53,53,0.0,0.0,WEST PULLMAN,0.0,99365198.0822,50023.8430008,-11920.442075821002,154793.87934628237,0.0,0.0,-32716.76736193748,166390.4757365354,82080.20350649596,154543.7627127504
0.0,54,54,0.0,0.0,RIVERDALE,0.0,98389497.4143,46455.4408571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55,55,0.0,0.0,HEGEWISCH,0.0,145965741.437,73692.3821322,-2345.541703240296,218378.75833862033,0.0,0.0,-15591.506887619495,232989.00534391578,-72135.66260604658,239911.13396015842
0.0,56,56,0.0,0.0,GARFIELD RIDGE,0.0,117890778.429,60080.4479704,-3474.8407254304016,322366.9049575308,65045.11501067737,116396.50699548723,-1440.3555822951555,331500.76881504693,-166541.1714017607,524404.2185163717
0.0,57,57,0.0,0.0,ARCHER HEIGHTS,0.0,55922505.7212,31880.0210295,100313.14340111933,254748.67377057564,139278.68852465448,58799.999999999985,68023.35781087683,258035.69587206873,15505.776193299618,419614.00631280127
0.0,58,58,0.0,0.0,BRIGHTON PARK,0.0,75892790.3114,36537.1343061,74809.26802902138,258511.77796587543,0.0,0.0,9729.058770556067,265564.80909423076,60019.16620385428,288760.3449665836
0.0,60,60,0.0,0.0,BRIDGEPORT,0.0,58291519.2767,32732.7183268,6301.678935954785,481086.7952565913,-17677.419049493266,277497.90055998566,-257317.90893717672,662112.77525767,-60431.993719002705,487472.02809386386
0.0,61,61,0.0,0.0,NEW CITY,0.0,134636963.254,48133.595961,27463.040231634168,204750.78912156067,106187.61903591944,188183.87070413507,78049.03254370799,191248.29859197926,33850.47013927953,218324.6187892919
0.0,62,62,0.0,0.0,WEST ELSDON,0.0,32711091.4259,26229.6956007,86688.11005617821,223555.26691592,34762.323224070584,127682.44763708145,82592.93049304899,235724.9291375938,249402.86060167226,330174.702954756
0.0,63,63,0.0,0.0,GAGE PARK,0.0,61284896.1132,32294.1959107,9025.092338832761,245776.03666066096,0.0,0.0,49176.50200729359,213684.77547375808,110399.35970621959,245382.77808109173
0.0,64,64,0.0,0.0,CLEARING,0.0,71145192.3827,45363.2861749,18328.11870908328,280627.32920072495,7008.418228682174,163061.1860840698,-4485.163468504247,315464.6042945004,34157.954867004264,431739.4370509858
0.0,65,65,0.0,0.0,WEST LAWN,0.0,82315301.6831,41934.4901309,33480.05725321134,236160.2375603182,19384.482799572455,62167.148503816315,14284.12811659488,269428.6993359322,355718.0443962302,373050.22470378235
0.0,66,66,0.0,0.0,CHICAGO LAWN,0.0,98279465.1151,40073.0998382,-6802.127134689257,244805.28344645863,0.0,0.0,-25379.83653007965,228993.1992338644,38473.77822415126,284932.3871226343
0.0,67,67,0.0,0.0,WEST ENGLEWOOD,0.0,87947691.9478,40195.2033069,-29414.639318443,178018.12166391642,0.0,0.0,-15488.43786322006,155999.98276300723,-2975.4509312405753,226407.10175878854
0.0,68,68,0.0,0.0,ENGLEWOOD,0.0,85652323.0826,42316.8442973,46592.24111438386,143772.43596996335,-473684.2105257264,119999.99999999999,97271.51352501943,60610.442284540295,-80685.73876600685,246943.1248767452
0.0,69,69,0.0,0.0,GREATER GRAND CROSSING,0.0,98853167.7093,54645.3302996,18328.92551937588,207887.46150694563,12949.640287767565,34999.99999999999,-14767.151169096958,186874.31662078667,-32654.623763836633,257049.8194024883
0.0,7,7,0.0,0.0,LINCOLN PARK,0.0,88316400.4728,49478.4277714,87021.20113358682,698805.8592321099,126455.71764331141,520698.6303000539,-153273.88751694557,2351079.5502465246,374860.35750900884,1130141.998763616
0.0,70,70,0.0,0.0,ASHBURN,0.0,135460337.208,54818.1546317,41999.616333477374,238122.59123754175,-68210.52631578298,104999.99999999999,28595.00658561711,245178.35554912672,272195.1219512404,274999.99999999994
0.0,71,71,0.0,0.0,AUBURN GRESHAM,0.0,105065353.602,46757.7217161,-10014.430149019901,225389.16229700067,-372757.6953432207,204818.07419098797,19133.07473997335,194152.00578035304,-16221.608402726664,301057.1337546547
0.0,72,72,0.0,0.0,BEVERLY,0.0,88779363.9384,44591.4851009,-105157.88397131105,423605.9455581293,580952.6045647031,45129.6194168667,-126220.88528009935,450282.3207487644,1170000.0000033427,257249.99999999994
0.0,73,73,0.0,0.0,WASHINGTON HEIGHTS,0.0,79635752.8769,42222.598163,-217.0480488754015,206370.3072492384,0.0,0.0,-23306.659328320136,212278.46411806036,63600.770840053454,267000.29606292176
0.0,74,74,0.0,0.0,MOUNT GREENWOOD,0.0,75584290.0209,48665.1305392,62413.21464261688,278617.73189622286,58581.31685327101,122551.82240344433,15105.063191527219,315023.7565123924,0.0,0.0
0.0,75,75,0.0,0.0,MORGAN PARK,0.0,91877340.6988,46396.419362,1588.20009969185,239577.47820689686,-9143.367316201553,151460.89762926017,55716.29009183748,208262.7582878894,47286.64874033855,221290.8372763553
0.0,76,76,0.0,0.0,OHARE,0.0,371835607.687,173625.98466,49633.53796511536,210405.88360669572,21976.166839192418,172339.6400464847,16764.75169649199,446591.3337238908,-4350000.000003959,719999.9999999999
0.0,77,77,0.0,0.0,EDGEWATER,0.0,48449990.8397,31004.8309456,-42034.165285979514,328942.22831825644,-9099.854259943542,258678.6505280265,314311.98264049686,839608.0992070055,-227755.90838771,876263.687148191
0.0,9,9,0.0,0.0,EDISON PARK,0.0,31636313.7864,25937.226841,-10743.924844372674,406669.8764435226,2130.713899934621,203398.71488825756,-1181.3650239944996,495929.8127885682,-1335483.8709695456,519999.99999999994
